time,close,high,low,open,volumebtc,volume,date
1563062400,11333.01,11418.97,11301.2,11378.23,13.9,157791.16,2019-07-14
1563066000,11397.26,11455.98,11286.16,11333.01,20.65,234774.09,2019-07-14
1563069600,11358.04,11462.83,11342.31,11397.26,7.631,87109.2,2019-07-14
1563073200,11316.6,11358.09,11275.15,11358.04,20.78,235156.87,2019-07-14
1563076800,11185.7,11350.0,11170.0,11316.6,15.11,169457.13,2019-07-14
1563080400,11229.88,11250.0,11158.8,11185.7,17.79,199235.59,2019-07-14
1563084000,11226.5,11305.0,11213.48,11229.88,14.51,163356.74,2019-07-14
1563087600,11166.02,11226.5,11100.01,11226.5,16.25,181240.53,2019-07-14
1563091200,11105.57,11186.72,11105.57,11166.02,36.45,405733.61,2019-07-14
1563094800,10837.14,11138.92,10660.0,11105.57,139.92,1525249.75,2019-07-14
1563098400,10732.6,10896.13,10612.0,10837.14,69.47,746261.1,2019-07-14
1563102000,10674.13,10800.0,10576.0,10732.6,43.61,465459.78,2019-07-14
1563105600,10697.7,10743.49,10563.31,10674.13,47.87,510551.87,2019-07-14
1563109200,10660.0,10739.96,10530.0,10697.7,101.24,1075099.66,2019-07-14
1563112800,10616.14,10720.39,10566.83,10660.0,19.28,205177.23,2019-07-14
1563116400,10430.0,10639.87,10301.0,10616.14,118.62,1242181.41,2019-07-14
1563120000,10586.02,10611.88,10348.0,10430.0,57.76,604879.0,2019-07-14
1563123600,10563.8,10662.03,10526.73,10586.02,49.14,521349.74,2019-07-14
1563127200,10489.79,10580.62,10325.0,10563.8,111.38,1163147.93,2019-07-14
1563130800,10483.56,10536.0,10400.0,10489.79,49.72,519446.03,2019-07-14
1563134400,10645.65,10722.44,10366.96,10483.56,42.89,453871.16,2019-07-14
1563138000,10660.42,10699.99,10550.0,10645.65,84.29,896503.64,2019-07-14
1563141600,10496.32,10666.4,10482.06,10660.42,27.27,288574.13,2019-07-14
1563145200,10195.0,10496.32,10100.01,10496.32,103.93,1066506.12,2019-07-14
